Latitude,Longitude,TMean (°C)
51.02,-76.31,1.455
51.02,-76.31,1.075
51.02,-76.31,1.148
51.02,-76.31,1.385
51.02,-76.31,1.541
51.02,-76.31,1.428
51.02,-76.31,1.405
51.02,-76.31,1.199
51.01,-76.31,1.454
51.01,-76.31,1.56
51.01,-76.31,1.544
51.01,-76.31,1.314
51.01,-76.31,1.043
51.01,-76.31,1.2
51.01,-76.31,1.035
51.01,-76.31,1.152
51.01,-76.31,1.423
51.01,-76.31,1.463
51.01,-76.31,1.295
51.01,-76.31,1.192
51.01,-76.31,1.582
51.01,-76.31,1.247
51.01,-76.31,1.433
51.01,-76.31,1.408
51.01,-76.31,1.422
51.01,-76.31,1.465
51.01,-76.31,1.396
51.01,-76.31,1.123
51.01,-76.31,1.09
51.01,-76.31,1.151
51.01,-76.31,1.445
51.01,-76.31,1.065
51.01,-76.31,1.137
51.01,-76.31,1.374
51.01,-76.31,1.53
51.01,-76.31,1.417
51.01,-76.31,1.394
51.01,-76.31,1.188
51.01,-76.31,1.471
51.01,-76.31,1.577
51.01,-76.31,1.561
51.01,-76.31,1.331
51.01,-76.31,1.06
51.01,-76.31,1.217
51.01,-76.31,1.053
51.01,-76.31,1.17
51.01,-76.31,1.44
51.01,-76.31,1.48
51.01,-76.31,1.313
51.01,-76.31,1.209
51.01,-76.31,1.599
51.01,-76.31,1.264
51.01,-76.31,1.451
51.01,-76.31,1.425
51.01,-76.31,1.44
51.01,-76.31,1.483
51.01,-76.31,1.413
51.01,-76.31,1.14
51.01,-76.31,1.108
51.01,-76.31,1.169
51.01,-76.31,1.462
51.01,-76.31,1.082
51.01,-76.31,1.154
51.01,-76.31,1.391
51.01,-76.31,1.547
51.01,-76.31,1.435
51.01,-76.31,1.412
51.01,-76.31,1.205
51.01,-76.31,1.471
51.01,-76.31,1.577
51.01,-76.31,1.561
51.01,-76.31,1.331
51.01,-76.31,1.06
51.01,-76.31,1.217
51.01,-76.31,1.053
51.01,-76.31,1.17
51.01,-76.31,1.44
51.01,-76.31,1.48
51.01,-76.31,1.313
51.01,-76.31,1.209
51.01,-76.31,1.599
51.01,-76.31,1.264
51.01,-76.31,1.451
51.01,-76.31,1.425
51.01,-76.31,1.44
51.01,-76.31,1.483
51.01,-76.31,1.413
51.01,-76.31,1.14
51.01,-76.31,1.108
51.01,-76.31,1.169
51.01,-76.31,1.462
51.01,-76.31,1.082
51.01,-76.31,1.154
51.01,-76.31,1.391
51.01,-76.31,1.547
51.01,-76.31,1.435
51.01,-76.31,1.412
51.01,-76.31,1.205
51.1,-76.47,1.475
51.1,-76.47,1.576
51.1,-76.47,1.563
51.1,-76.47,1.327
51.1,-76.47,1.047
51.1,-76.47,1.209
51.1,-76.47,1.043
51.1,-76.47,1.144
51.1,-76.47,1.43
51.1,-76.47,1.498
51.1,-76.47,1.317
51.1,-76.47,1.21
51.1,-76.47,1.6
51.1,-76.47,1.255
51.1,-76.47,1.455
51.1,-76.47,1.406
51.1,-76.47,1.446
51.1,-76.47,1.486
51.1,-76.47,1.419
51.1,-76.47,1.135
51.1,-76.47,1.085
51.1,-76.47,1.166
51.1,-76.47,1.458
51.1,-76.47,1.072
51.1,-76.47,1.158
51.1,-76.47,1.398
51.1,-76.47,1.556
51.1,-76.47,1.435
51.1,-76.47,1.409
51.1,-76.47,1.183
51.1,-76.47,1.475
51.1,-76.47,1.576
51.1,-76.47,1.563
51.1,-76.47,1.327
51.1,-76.47,1.047
51.1,-76.47,1.209
51.1,-76.47,1.043
51.1,-76.47,1.144
51.1,-76.47,1.43
51.1,-76.47,1.498
51.1,-76.47,1.317
51.1,-76.47,1.21
51.1,-76.47,1.6
51.1,-76.47,1.255
51.1,-76.47,1.455
51.1,-76.47,1.406
51.1,-76.47,1.446
51.1,-76.47,1.486
51.1,-76.47,1.419
51.1,-76.47,1.135
51.1,-76.47,1.085
51.1,-76.47,1.166
51.1,-76.47,1.458
51.1,-76.47,1.072
51.1,-76.47,1.158
51.1,-76.47,1.398
51.1,-76.47,1.556
51.1,-76.47,1.435
51.1,-76.47,1.409
51.1,-76.47,1.183
51.1,-76.46,1.423
51.1,-76.46,1.524
51.1,-76.46,1.512
51.1,-76.46,1.276
51.1,-76.46,0.996
51.1,-76.46,1.158
51.1,-76.46,0.991
51.1,-76.46,1.092
51.1,-76.46,1.378
51.1,-76.46,1.446
51.1,-76.46,1.265
51.1,-76.46,1.159
51.1,-76.46,1.548
51.1,-76.46,1.203
51.1,-76.46,1.403
51.1,-76.46,1.354
51.1,-76.46,1.394
51.1,-76.46,1.434
51.1,-76.46,1.367
51.1,-76.46,1.084
51.1,-76.46,1.034
51.1,-76.46,1.114
51.1,-76.46,1.406
51.1,-76.46,1.021
51.1,-76.46,1.107
51.1,-76.46,1.346
51.1,-76.46,1.504
51.1,-76.46,1.383
51.1,-76.46,1.357
51.1,-76.46,1.131
51.1,-76.45,1.493
51.1,-76.45,1.594
51.1,-76.45,1.581
51.1,-76.45,1.345
51.1,-76.45,1.065
51.1,-76.45,1.227
51.1,-76.45,1.061
51.1,-76.45,1.162
51.1,-76.45,1.448
51.1,-76.45,1.516
51.1,-76.45,1.335
51.1,-76.45,1.228
51.1,-76.45,1.618
51.1,-76.45,1.273
51.1,-76.45,1.473
51.1,-76.45,1.424
51.1,-76.45,1.464
51.1,-76.45,1.504
51.1,-76.45,1.437
51.1,-76.45,1.153
51.1,-76.45,1.103
51.1,-76.45,1.184
51.1,-76.45,1.476
51.1,-76.45,1.09
51.1,-76.45,1.176
51.1,-76.45,1.416
51.1,-76.45,1.574
51.1,-76.45,1.453
51.1,-76.45,1.427
51.1,-76.45,1.201
51.01,-76.66,1.347
51.01,-76.66,1.445
51.01,-76.66,1.433
51.01,-76.66,1.196
51.01,-76.66,0.917
51.01,-76.66,1.076
51.01,-76.66,0.909
51.01,-76.66,1.01
51.01,-76.66,1.298
51.01,-76.66,1.367
51.01,-76.66,1.186
51.01,-76.66,1.08
51.01,-76.66,1.468
51.01,-76.66,1.126
51.01,-76.66,1.328
51.01,-76.66,1.274
51.01,-76.66,1.314
51.01,-76.66,1.359
51.01,-76.66,1.286
51.01,-76.66,1.006
51.01,-76.66,0.954
51.01,-76.66,1.036
51.01,-76.66,1.325
51.01,-76.66,0.939
51.01,-76.66,1.029
51.01,-76.66,1.268
51.01,-76.66,1.425
51.01,-76.66,1.301
51.01,-76.66,1.28
51.01,-76.66,1.053
51.02,-76.66,1.339
51.02,-76.66,1.437
51.02,-76.66,1.426
51.02,-76.66,1.189
51.02,-76.66,0.91
51.02,-76.66,1.069
51.02,-76.66,0.901
51.02,-76.66,1.002
51.02,-76.66,1.29
51.02,-76.66,1.359
51.02,-76.66,1.178
51.02,-76.66,1.072
51.02,-76.66,1.46
51.02,-76.66,1.118
51.02,-76.66,1.32
51.02,-76.66,1.266
51.02,-76.66,1.306
51.02,-76.66,1.351
51.02,-76.66,1.279
51.02,-76.66,0.998
51.02,-76.66,0.946
51.02,-76.66,1.028
51.02,-76.66,1.317
51.02,-76.66,0.931
51.02,-76.66,1.021
51.02,-76.66,1.26
51.02,-76.66,1.417
51.02,-76.66,1.293
51.02,-76.66,1.273
51.02,-76.66,1.046
51.02,-76.67,1.332
51.02,-76.67,1.43
51.02,-76.67,1.419
51.02,-76.67,1.181
51.02,-76.67,0.902
51.02,-76.67,1.061
51.02,-76.67,0.894
51.02,-76.67,0.995
51.02,-76.67,1.283
51.02,-76.67,1.352
51.02,-76.67,1.171
51.02,-76.67,1.065
51.02,-76.67,1.453
51.02,-76.67,1.111
51.02,-76.67,1.313
51.02,-76.67,1.259
51.02,-76.67,1.299
51.02,-76.67,1.344
51.02,-76.67,1.271
51.02,-76.67,0.991
51.02,-76.67,0.939
51.02,-76.67,1.021
51.02,-76.67,1.31
51.02,-76.67,0.924
51.02,-76.67,1.014
51.02,-76.67,1.253
51.02,-76.67,1.41
51.02,-76.67,1.286
51.02,-76.67,1.265
51.02,-76.67,1.038
51.02,-76.67,1.332
51.02,-76.67,1.43
51.02,-76.67,1.419
51.02,-76.67,1.181
51.02,-76.67,0.902
51.02,-76.67,1.061
51.02,-76.67,0.894
51.02,-76.67,0.995
51.02,-76.67,1.283
51.02,-76.67,1.352
51.02,-76.67,1.171
51.02,-76.67,1.065
51.02,-76.67,1.453
51.02,-76.67,1.111
51.02,-76.67,1.313
51.02,-76.67,1.259
51.02,-76.67,1.299
51.02,-76.67,1.344
51.02,-76.67,1.271
51.02,-76.67,0.991
51.02,-76.67,0.939
51.02,-76.67,1.021
51.02,-76.67,1.31
51.02,-76.67,0.924
51.02,-76.67,1.014
51.02,-76.67,1.253
51.02,-76.67,1.41
51.02,-76.67,1.286
51.02,-76.67,1.265
51.02,-76.67,1.038
51.02,-76.67,1.346
51.02,-76.67,1.444
51.02,-76.67,1.433
51.02,-76.67,1.196
51.02,-76.67,0.917
51.02,-76.67,1.076
51.02,-76.67,0.908
51.02,-76.67,1.009
51.02,-76.67,1.297
51.02,-76.67,1.366
51.02,-76.67,1.185
51.02,-76.67,1.079
51.02,-76.67,1.467
51.02,-76.67,1.125
51.02,-76.67,1.327
51.02,-76.67,1.273
51.02,-76.67,1.313
51.02,-76.67,1.358
51.02,-76.67,1.286
51.02,-76.67,1.005
51.02,-76.67,0.953
51.02,-76.67,1.035
51.02,-76.67,1.324
51.02,-76.67,0.938
51.02,-76.67,1.028
51.02,-76.67,1.267
51.02,-76.67,1.424
51.02,-76.67,1.3
51.02,-76.67,1.28
51.02,-76.67,1.053
50.95,-76.56,1.444
50.95,-76.56,1.541
50.95,-76.56,1.531
50.95,-76.56,1.294
50.95,-76.56,1.017
50.95,-76.56,1.174
50.95,-76.56,1.005
50.95,-76.56,1.107
50.95,-76.56,1.395
50.95,-76.56,1.464
50.95,-76.56,1.282
50.95,-76.56,1.177
50.95,-76.56,1.562
50.95,-76.56,1.225
50.95,-76.56,1.425
50.95,-76.56,1.372
50.95,-76.56,1.412
50.95,-76.56,1.458
50.95,-76.56,1.381
50.95,-76.56,1.104
50.95,-76.56,1.052
50.95,-76.56,1.135
50.95,-76.56,1.42
50.95,-76.56,1.038
50.95,-76.56,1.128
50.95,-76.56,1.366
50.95,-76.56,1.521
50.95,-76.56,1.395
50.95,-76.56,1.377
50.95,-76.56,1.151
50.95,-76.56,1.444
50.95,-76.56,1.541
50.95,-76.56,1.531
50.95,-76.56,1.294
50.95,-76.56,1.017
50.95,-76.56,1.174
50.95,-76.56,1.005
50.95,-76.56,1.107
50.95,-76.56,1.395
50.95,-76.56,1.464
50.95,-76.56,1.282
50.95,-76.56,1.177
50.95,-76.56,1.562
50.95,-76.56,1.225
50.95,-76.56,1.425
50.95,-76.56,1.372
50.95,-76.56,1.412
50.95,-76.56,1.458
50.95,-76.56,1.381
50.95,-76.56,1.104
50.95,-76.56,1.052
50.95,-76.56,1.135
50.95,-76.56,1.42
50.95,-76.56,1.038
50.95,-76.56,1.128
50.95,-76.56,1.366
50.95,-76.56,1.521
50.95,-76.56,1.395
50.95,-76.56,1.377
50.95,-76.56,1.151
50.96,-76.57,1.429
50.96,-76.57,1.527
50.96,-76.57,1.516
50.96,-76.57,1.279
50.96,-76.57,1
50.96,-76.57,1.159
50.96,-76.57,0.992
50.96,-76.57,1.093
50.96,-76.57,1.38
50.96,-76.57,1.449
50.96,-76.57,1.268
50.96,-76.57,1.162
50.96,-76.57,1.55
50.96,-76.57,1.208
50.96,-76.57,1.41
50.96,-76.57,1.356
50.96,-76.57,1.396
50.96,-76.57,1.442
50.96,-76.57,1.368
50.96,-76.57,1.088
50.96,-76.57,1.036
50.96,-76.57,1.118
50.96,-76.57,1.407
50.96,-76.57,1.022
50.96,-76.57,1.111
50.96,-76.57,1.35
50.96,-76.57,1.507
50.96,-76.57,1.383
50.96,-76.57,1.362
50.96,-76.57,1.136
50.89,-76.69,1.494
50.89,-76.69,1.59
50.89,-76.69,1.581
50.89,-76.69,1.344
50.89,-76.69,1.066
50.89,-76.69,1.224
50.89,-76.69,1.055
50.89,-76.69,1.156
50.89,-76.69,1.444
50.89,-76.69,1.514
50.89,-76.69,1.332
50.89,-76.69,1.227
50.89,-76.69,1.612
50.89,-76.69,1.274
50.89,-76.69,1.475
50.89,-76.69,1.421
50.89,-76.69,1.461
50.89,-76.69,1.507
50.89,-76.69,1.431
50.89,-76.69,1.153
50.89,-76.69,1.101
50.89,-76.69,1.185
50.89,-76.69,1.47
50.89,-76.69,1.087
50.89,-76.69,1.177
50.89,-76.69,1.416
50.89,-76.69,1.571
50.89,-76.69,1.445
50.89,-76.69,1.427
50.89,-76.69,1.2
50.89,-76.69,1.501
50.89,-76.69,1.597
50.89,-76.69,1.588
50.89,-76.69,1.351
50.89,-76.69,1.073
50.89,-76.69,1.231
50.89,-76.69,1.062
50.89,-76.69,1.164
50.89,-76.69,1.451
50.89,-76.69,1.521
50.89,-76.69,1.339
50.89,-76.69,1.234
50.89,-76.69,1.619
50.89,-76.69,1.281
50.89,-76.69,1.482
50.89,-76.69,1.428
50.89,-76.69,1.468
50.89,-76.69,1.515
50.89,-76.69,1.438
50.89,-76.69,1.16
50.89,-76.69,1.108
50.89,-76.69,1.192
50.89,-76.69,1.477
50.89,-76.69,1.094
50.89,-76.69,1.184
50.89,-76.69,1.423
50.89,-76.69,1.578
50.89,-76.69,1.452
50.89,-76.69,1.434
50.89,-76.69,1.207
50.97,-76.44,1.477
50.97,-76.44,1.575
50.97,-76.44,1.564
50.97,-76.44,1.327
50.97,-76.44,1.053
50.97,-76.44,1.207
50.97,-76.44,1.04
50.97,-76.44,1.144
50.97,-76.44,1.429
50.97,-76.44,1.495
50.97,-76.44,1.313
50.97,-76.44,1.21
50.97,-76.44,1.593
50.97,-76.44,1.26
50.97,-76.44,1.457
50.97,-76.44,1.405
50.97,-76.44,1.443
50.97,-76.44,1.493
50.97,-76.44,1.413
50.97,-76.44,1.138
50.97,-76.44,1.087
50.97,-76.44,1.169
50.97,-76.44,1.451
50.97,-76.44,1.073
50.97,-76.44,1.161
50.97,-76.44,1.399
50.97,-76.44,1.553
50.97,-76.44,1.428
50.97,-76.44,1.41
50.97,-76.44,1.184
50.98,-76.43,1.431
50.98,-76.43,1.528
50.98,-76.43,1.518
50.98,-76.43,1.281
50.98,-76.43,1.006
50.98,-76.43,1.161
50.98,-76.43,0.993
50.98,-76.43,1.097
50.98,-76.43,1.383
50.98,-76.43,1.448
50.98,-76.43,1.266
50.98,-76.43,1.164
50.98,-76.43,1.547
50.98,-76.43,1.213
50.98,-76.43,1.41
50.98,-76.43,1.358
50.98,-76.43,1.396
50.98,-76.43,1.446
50.98,-76.43,1.367
50.98,-76.43,1.092
50.98,-76.43,1.04
50.98,-76.43,1.123
50.98,-76.43,1.405
50.98,-76.43,1.026
50.98,-76.43,1.115
50.98,-76.43,1.353
50.98,-76.43,1.506
50.98,-76.43,1.381
50.98,-76.43,1.364
50.98,-76.43,1.137
50.98,-76.43,1.452
50.98,-76.43,1.55
50.98,-76.43,1.54
50.98,-76.43,1.302
50.98,-76.43,1.028
50.98,-76.43,1.183
50.98,-76.43,1.015
50.98,-76.43,1.119
50.98,-76.43,1.405
50.98,-76.43,1.47
50.98,-76.43,1.288
50.98,-76.43,1.186
50.98,-76.43,1.568
50.98,-76.43,1.235
50.98,-76.43,1.432
50.98,-76.43,1.38
50.98,-76.43,1.418
50.98,-76.43,1.468
50.98,-76.43,1.389
50.98,-76.43,1.114
50.98,-76.43,1.062
50.98,-76.43,1.144
50.98,-76.43,1.426
50.98,-76.43,1.048
50.98,-76.43,1.137
50.98,-76.43,1.375
50.98,-76.43,1.528
50.98,-76.43,1.403
50.98,-76.43,1.386
50.98,-76.43,1.159
50.99,-76.43,1.453
50.99,-76.43,1.551
50.99,-76.43,1.541
50.99,-76.43,1.303
50.99,-76.43,1.029
50.99,-76.43,1.184
50.99,-76.43,1.016
50.99,-76.43,1.12
50.99,-76.43,1.406
50.99,-76.43,1.471
50.99,-76.43,1.289
50.99,-76.43,1.186
50.99,-76.43,1.569
50.99,-76.43,1.236
50.99,-76.43,1.433
50.99,-76.43,1.381
50.99,-76.43,1.419
50.99,-76.43,1.469
50.99,-76.43,1.389
50.99,-76.43,1.115
50.99,-76.43,1.063
50.99,-76.43,1.145
50.99,-76.43,1.427
50.99,-76.43,1.049
50.99,-76.43,1.138
50.99,-76.43,1.376
50.99,-76.43,1.529
50.99,-76.43,1.404
50.99,-76.43,1.387
50.99,-76.43,1.16
50.76,-75.96,1.284
50.76,-75.96,1.39
50.76,-75.96,1.375
50.76,-75.96,1.146
50.76,-75.96,0.874
50.76,-75.96,1.03
50.76,-75.96,0.865
50.76,-75.96,0.984
50.76,-75.96,1.255
50.76,-75.96,1.294
50.76,-75.96,1.124
50.76,-75.96,1.023
50.76,-75.96,1.412
50.76,-75.96,1.079
50.76,-75.96,1.263
50.76,-75.96,1.24
50.76,-75.96,1.254
50.76,-75.96,1.298
50.76,-75.96,1.226
50.76,-75.96,0.953
50.76,-75.96,0.921
50.76,-75.96,0.983
50.76,-75.96,1.274
50.76,-75.96,0.895
50.76,-75.96,0.968
50.76,-75.96,1.205
50.76,-75.96,1.36
50.76,-75.96,1.247
50.76,-75.96,1.225
50.76,-75.96,1.018
50.76,-75.95,1.27
50.76,-75.95,1.377
50.76,-75.95,1.362
50.76,-75.95,1.132
50.76,-75.95,0.861
50.76,-75.95,1.016
50.76,-75.95,0.852
50.76,-75.95,0.97
50.76,-75.95,1.242
50.76,-75.95,1.28
50.76,-75.95,1.111
50.76,-75.95,1.009
50.76,-75.95,1.398
50.76,-75.95,1.065
50.76,-75.95,1.249
50.76,-75.95,1.227
50.76,-75.95,1.24
50.76,-75.95,1.284
50.76,-75.95,1.213
50.76,-75.95,0.939
50.76,-75.95,0.908
50.76,-75.95,0.97
50.76,-75.95,1.26
50.76,-75.95,0.882
50.76,-75.95,0.954
50.76,-75.95,1.191
50.76,-75.95,1.347
50.76,-75.95,1.233
50.76,-75.95,1.212
50.76,-75.95,1.004
50.99,-76.4,1.452
50.99,-76.4,1.549
50.99,-76.4,1.539
50.99,-76.4,1.302
50.99,-76.4,1.028
50.99,-76.4,1.182
50.99,-76.4,1.014
50.99,-76.4,1.118
50.99,-76.4,1.404
50.99,-76.4,1.469
50.99,-76.4,1.287
50.99,-76.4,1.185
50.99,-76.4,1.567
50.99,-76.4,1.234
50.99,-76.4,1.431
50.99,-76.4,1.379
50.99,-76.4,1.417
50.99,-76.4,1.467
50.99,-76.4,1.388
50.99,-76.4,1.113
50.99,-76.4,1.061
50.99,-76.4,1.144
50.99,-76.4,1.425
50.99,-76.4,1.047
50.99,-76.4,1.136
50.99,-76.4,1.374
50.99,-76.4,1.527
50.99,-76.4,1.402
50.99,-76.4,1.385
50.99,-76.4,1.158
50.74,-76.45,1.596
50.74,-76.45,1.692
50.74,-76.45,1.684
50.74,-76.45,1.447
50.74,-76.45,1.17
50.74,-76.45,1.327
50.74,-76.45,1.157
50.74,-76.45,1.26
50.74,-76.45,1.548
50.74,-76.45,1.617
50.74,-76.45,1.433
50.74,-76.45,1.33
50.74,-76.45,1.714
50.74,-76.45,1.377
50.74,-76.45,1.576
50.74,-76.45,1.525
50.74,-76.45,1.565
50.74,-76.45,1.611
50.74,-76.45,1.532
50.74,-76.45,1.256
50.74,-76.45,1.205
50.74,-76.45,1.289
50.74,-76.45,1.572
50.74,-76.45,1.19
50.74,-76.45,1.281
50.74,-76.45,1.519
50.74,-76.45,1.673
50.74,-76.45,1.547
50.74,-76.45,1.53
50.74,-76.45,1.303
50.74,-76.45,1.594
50.74,-76.45,1.691
50.74,-76.45,1.683
50.74,-76.45,1.446
50.74,-76.45,1.169
50.74,-76.45,1.326
50.74,-76.45,1.156
50.74,-76.45,1.258
50.74,-76.45,1.546
50.74,-76.45,1.616
50.74,-76.45,1.432
50.74,-76.45,1.329
50.74,-76.45,1.712
50.74,-76.45,1.376
50.74,-76.45,1.575
50.74,-76.45,1.524
50.74,-76.45,1.563
50.74,-76.45,1.61
50.74,-76.45,1.531
50.74,-76.45,1.255
50.74,-76.45,1.203
50.74,-76.45,1.288
50.74,-76.45,1.57
50.74,-76.45,1.189
50.74,-76.45,1.28
50.74,-76.45,1.517
50.74,-76.45,1.671
50.74,-76.45,1.545
50.74,-76.45,1.528
50.74,-76.45,1.301
50.23,-76.71,1.868
50.23,-76.71,1.964
50.23,-76.71,1.957
50.23,-76.71,1.719
50.23,-76.71,1.441
50.23,-76.71,1.599
50.23,-76.71,1.429
50.23,-76.71,1.53
50.23,-76.71,1.818
50.23,-76.71,1.89
50.23,-76.71,1.706
50.23,-76.71,1.603
50.23,-76.71,1.987
50.23,-76.71,1.648
50.23,-76.71,1.85
50.23,-76.71,1.796
50.23,-76.71,1.836
50.23,-76.71,1.883
50.23,-76.71,1.805
50.23,-76.71,1.528
50.23,-76.71,1.476
50.23,-76.71,1.56
50.23,-76.71,1.845
50.23,-76.71,1.46
50.23,-76.71,1.553
50.23,-76.71,1.791
50.23,-76.71,1.945
50.23,-76.71,1.82
50.23,-76.71,1.802
50.23,-76.71,1.575
50.23,-76.71,1.879
50.23,-76.71,1.975
50.23,-76.71,1.967
50.23,-76.71,1.729
50.23,-76.71,1.451
50.23,-76.71,1.609
50.23,-76.71,1.44
50.23,-76.71,1.541
50.23,-76.71,1.828
50.23,-76.71,1.901
50.23,-76.71,1.717
50.23,-76.71,1.613
50.23,-76.71,1.997
50.23,-76.71,1.659
50.23,-76.71,1.86
50.23,-76.71,1.806
50.23,-76.71,1.847
50.23,-76.71,1.893
50.23,-76.71,1.815
50.23,-76.71,1.539
50.23,-76.71,1.486
50.23,-76.71,1.57
50.23,-76.71,1.856
50.23,-76.71,1.471
50.23,-76.71,1.564
50.23,-76.71,1.802
50.23,-76.71,1.956
50.23,-76.71,1.831
50.23,-76.71,1.813
50.23,-76.71,1.586
50.29,-76.22,1.709
50.29,-76.22,1.815
50.29,-76.22,1.8
50.29,-76.22,1.571
50.29,-76.22,1.298
50.29,-76.22,1.454
50.29,-76.22,1.29
50.29,-76.22,1.407
50.29,-76.22,1.679
50.29,-76.22,1.72
50.29,-76.22,1.55
50.29,-76.22,1.448
50.29,-76.22,1.838
50.29,-76.22,1.503
50.29,-76.22,1.689
50.29,-76.22,1.665
50.29,-76.22,1.679
50.29,-76.22,1.722
50.29,-76.22,1.652
50.29,-76.22,1.377
50.29,-76.22,1.345
50.29,-76.22,1.408
50.29,-76.22,1.7
50.29,-76.22,1.319
50.29,-76.22,1.393
50.29,-76.22,1.63
50.29,-76.22,1.786
50.29,-76.22,1.672
50.29,-76.22,1.65
50.29,-76.22,1.443
50.29,-76.22,1.709
50.29,-76.22,1.815
50.29,-76.22,1.8
50.29,-76.22,1.571
50.29,-76.22,1.298
50.29,-76.22,1.454
50.29,-76.22,1.29
50.29,-76.22,1.407
50.29,-76.22,1.679
50.29,-76.22,1.72
50.29,-76.22,1.55
50.29,-76.22,1.448
50.29,-76.22,1.838
50.29,-76.22,1.503
50.29,-76.22,1.689
50.29,-76.22,1.665
50.29,-76.22,1.679
50.29,-76.22,1.722
50.29,-76.22,1.652
50.29,-76.22,1.377
50.29,-76.22,1.345
50.29,-76.22,1.408
50.29,-76.22,1.7
50.29,-76.22,1.319
50.29,-76.22,1.393
50.29,-76.22,1.63
50.29,-76.22,1.786
50.29,-76.22,1.672
50.29,-76.22,1.65
50.29,-76.22,1.443
50.34,-76.29,1.691
50.34,-76.29,1.795
50.34,-76.29,1.781
50.34,-76.29,1.552
50.34,-76.29,1.277
50.34,-76.29,1.436
50.34,-76.29,1.27
50.34,-76.29,1.386
50.34,-76.29,1.659
50.34,-76.29,1.703
50.34,-76.29,1.533
50.34,-76.29,1.429
50.34,-76.29,1.821
50.34,-76.29,1.482
50.34,-76.29,1.671
50.34,-76.29,1.646
50.34,-76.29,1.661
50.34,-76.29,1.702
50.34,-76.29,1.633
50.34,-76.29,1.357
50.34,-76.29,1.325
50.34,-76.29,1.388
50.34,-76.29,1.683
50.34,-76.29,1.298
50.34,-76.29,1.374
50.34,-76.29,1.611
50.34,-76.29,1.768
50.34,-76.29,1.654
50.34,-76.29,1.632
50.34,-76.29,1.424
50.34,-76.29,1.691
50.34,-76.29,1.795
50.34,-76.29,1.781
50.34,-76.29,1.552
50.34,-76.29,1.277
50.34,-76.29,1.436
50.34,-76.29,1.27
50.34,-76.29,1.386
50.34,-76.29,1.659
50.34,-76.29,1.703
50.34,-76.29,1.533
50.34,-76.29,1.429
50.34,-76.29,1.821
50.34,-76.29,1.482
50.34,-76.29,1.671
50.34,-76.29,1.646
50.34,-76.29,1.661
50.34,-76.29,1.702
50.34,-76.29,1.633
50.34,-76.29,1.357
50.34,-76.29,1.325
50.34,-76.29,1.388
50.34,-76.29,1.683
50.34,-76.29,1.298
50.34,-76.29,1.374
50.34,-76.29,1.611
50.34,-76.29,1.768
50.34,-76.29,1.654
50.34,-76.29,1.632
50.34,-76.29,1.424
50.69,-76.25,1.619
50.69,-76.25,1.725
50.69,-76.25,1.71
50.69,-76.25,1.48
50.69,-76.25,1.208
50.69,-76.25,1.364
50.69,-76.25,1.199
50.69,-76.25,1.317
50.69,-76.25,1.588
50.69,-76.25,1.629
50.69,-76.25,1.459
50.69,-76.25,1.357
50.69,-76.25,1.747
50.69,-76.25,1.412
50.69,-76.25,1.598
50.69,-76.25,1.574
50.69,-76.25,1.588
50.69,-76.25,1.632
50.69,-76.25,1.561
50.69,-76.25,1.287
50.69,-76.25,1.255
50.69,-76.25,1.317
50.69,-76.25,1.609
50.69,-76.25,1.228
50.69,-76.25,1.302
50.69,-76.25,1.54
50.69,-76.25,1.695
50.69,-76.25,1.582
50.69,-76.25,1.56
50.69,-76.25,1.353
49.77,-76.06,2.125
49.77,-76.06,2.229
49.77,-76.06,2.216
49.77,-76.06,1.988
49.77,-76.06,1.712
49.77,-76.06,1.871
49.77,-76.06,1.706
49.77,-76.06,1.821
49.77,-76.06,2.095
49.77,-76.06,2.137
49.77,-76.06,1.969
49.77,-76.06,1.864
49.77,-76.06,2.255
49.77,-76.06,1.919
49.77,-76.06,2.106
49.77,-76.06,2.082
49.77,-76.06,2.096
49.77,-76.06,2.137
49.77,-76.06,2.068
49.77,-76.06,1.793
49.77,-76.06,1.76
49.77,-76.06,1.825
49.77,-76.06,2.117
49.77,-76.06,1.734
49.77,-76.06,1.81
49.77,-76.06,2.046
49.77,-76.06,2.203
49.77,-76.06,2.087
49.77,-76.06,2.066
49.77,-76.06,1.86
49.77,-76.06,2.125
49.77,-76.06,2.229
49.77,-76.06,2.216
49.77,-76.06,1.988
49.77,-76.06,1.712
49.77,-76.06,1.871
49.77,-76.06,1.706
49.77,-76.06,1.821
49.77,-76.06,2.095
49.77,-76.06,2.137
49.77,-76.06,1.969
49.77,-76.06,1.864
49.77,-76.06,2.255
49.77,-76.06,1.919
49.77,-76.06,2.106
49.77,-76.06,2.082
49.77,-76.06,2.096
49.77,-76.06,2.137
49.77,-76.06,2.068
49.77,-76.06,1.793
49.77,-76.06,1.76
49.77,-76.06,1.825
49.77,-76.06,2.117
49.77,-76.06,1.734
49.77,-76.06,1.81
49.77,-76.06,2.046
49.77,-76.06,2.203
49.77,-76.06,2.087
49.77,-76.06,2.066
49.77,-76.06,1.86
50.64,-76.17,1.565
50.64,-76.17,1.671
50.64,-76.17,1.656
50.64,-76.17,1.427
50.64,-76.17,1.154
50.64,-76.17,1.31
50.64,-76.17,1.146
50.64,-76.17,1.264
50.64,-76.17,1.535
50.64,-76.17,1.575
50.64,-76.17,1.406
50.64,-76.17,1.304
50.64,-76.17,1.693
50.64,-76.17,1.359
50.64,-76.17,1.544
50.64,-76.17,1.521
50.64,-76.17,1.535
